playerId,season,name,team,position,situation,games_played,icetime,shifts,gameScore,onIce_xGoalsPercentage,offIce_xGoalsPercentage,onIce_corsiPercentage,offIce_corsiPercentage,onIce_fenwickPercentage,offIce_fenwickPercentage,iceTimeRank,I_F_xOnGoal,I_F_xGoals,I_F_xRebounds,I_F_xFreeze,I_F_xPlayStopped,I_F_xPlayContinuedInZone,I_F_xPlayContinuedOutsideZone,I_F_flurryAdjustedxGoals,I_F_scoreVenueAdjustedxGoals,I_F_flurryScoreVenueAdjustedxGoals,I_F_primaryAssists,I_F_secondaryAssists,I_F_shotsOnGoal,I_F_missedShots,I_F_blockedShotAttempts,I_F_shotAttempts,I_F_points,I_F_goals,I_F_rebounds,I_F_reboundGoals,I_F_freeze,I_F_playStopped,I_F_playContinuedInZone,I_F_playContinuedOutsideZone,I_F_savedShotsOnGoal,I_F_savedUnblockedShotAttempts,penalties,I_F_penalityMinutes,I_F_faceOffsWon,I_F_hits,I_F_takeaways,I_F_giveaways,I_F_lowDangerShots,I_F_mediumDangerShots,I_F_highDangerShots,I_F_lowDangerxGoals,I_F_mediumDangerxGoals,I_F_highDangerxGoals,I_F_lowDangerGoals,I_F_mediumDangerGoals,I_F_highDangerGoals,I_F_scoreAdjustedShotsAttempts,I_F_unblockedShotAttempts,I_F_scoreAdjustedUnblockedShotAttempts,I_F_dZoneGiveaways,I_F_xGoalsFromxReboundsOfShots,I_F_xGoalsFromActualReboundsOfShots,I_F_reboundxGoals,I_F_xGoals_with_earned_rebounds,I_F_xGoals_with_earned_rebounds_scoreAdjusted,I_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,I_F_shifts,I_F_oZoneShiftStarts,I_F_dZoneShiftStarts,I_F_neutralZoneShiftStarts,I_F_flyShiftStarts,I_F_oZoneShiftEnds,I_F_dZoneShiftEnds,I_F_neutralZoneShiftEnds,I_F_flyShiftEnds,faceoffsWon,faceoffsLost,timeOnBench,penalityMinutes,penalityMinutesDrawn,penaltiesDrawn,shotsBlockedByPlayer,OnIce_F_xOnGoal,OnIce_F_xGoals,OnIce_F_flurryAdjustedxGoals,OnIce_F_scoreVenueAdjustedxGoals,OnIce_F_flurryScoreVenueAdjustedxGoals,OnIce_F_shotsOnGoal,OnIce_F_missedShots,OnIce_F_blockedShotAttempts,OnIce_F_shotAttempts,OnIce_F_goals,OnIce_F_rebounds,OnIce_F_reboundGoals,OnIce_F_lowDangerShots,OnIce_F_mediumDangerShots,OnIce_F_highDangerShots,OnIce_F_lowDangerxGoals,OnIce_F_mediumDangerxGoals,OnIce_F_highDangerxGoals,OnIce_F_lowDangerGoals,OnIce_F_mediumDangerGoals,OnIce_F_highDangerGoals,OnIce_F_scoreAdjustedShotsAttempts,OnIce_F_unblockedShotAttempts,OnIce_F_scoreAdjustedUnblockedShotAttempts,OnIce_F_xGoalsFromxReboundsOfShots,OnIce_F_xGoalsFromActualReboundsOfShots,OnIce_F_reboundxGoals,OnIce_F_xGoals_with_earned_rebounds,OnIce_F_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OnIce_A_xOnGoal,OnIce_A_xGoals,OnIce_A_flurryAdjustedxGoals,OnIce_A_scoreVenueAdjustedxGoals,OnIce_A_flurryScoreVenueAdjustedxGoals,OnIce_A_shotsOnGoal,OnIce_A_missedShots,OnIce_A_blockedShotAttempts,OnIce_A_shotAttempts,OnIce_A_goals,OnIce_A_rebounds,OnIce_A_reboundGoals,OnIce_A_lowDangerShots,OnIce_A_mediumDangerShots,OnIce_A_highDangerShots,OnIce_A_lowDangerxGoals,OnIce_A_mediumDangerxGoals,OnIce_A_highDangerxGoals,OnIce_A_lowDangerGoals,OnIce_A_mediumDangerGoals,OnIce_A_highDangerGoals,OnIce_A_scoreAdjustedShotsAttempts,OnIce_A_unblockedShotAttempts,OnIce_A_scoreAdjustedUnblockedShotAttempts,OnIce_A_xGoalsFromxReboundsOfShots,OnIce_A_xGoalsFromActualReboundsOfShots,OnIce_A_reboundxGoals,OnIce_A_xGoals_with_earned_rebounds,OnIce_A_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_A_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OffIce_F_xGoals,OffIce_A_xGoals,OffIce_F_shotAttempts,OffIce_A_shotAttempts,xGoalsForAfterShifts,xGoalsAgainstAfterShifts,corsiForAfterShifts,corsiAgainstAfterShifts,fenwickForAfterShifts,fenwickAgainstAfterShifts
8474697,2021,Mark Borowiecki,NSH,D,other,7,79.0,1.0,-0.4,0.15,0.4,0.33,0.39,0.33,0.38,16.0,0.73,0.02,0.04,0.22,0.02,0.4,0.3,0.02,0.02,0.02,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.01,0.0,0.0,0.03,0.03,0.03,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,690.0,0.0,0.0,0.0,0.0,0.73,0.02,0.02,0.02,0.02,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.01,0.0,0.0,0.03,0.03,0.03,1.4,0.12,0.12,0.12,0.12,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.01,0.11,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.03,0.0,0.0,0.15,0.15,0.15,1.52,2.27,7.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0
8474697,2021,Mark Borowiecki,NSH,D,all,7,5159.0,137.0,-0.25,0.33,0.5,0.37,0.5,0.38,0.5,42.0,5.41,0.12,0.3,1.52,0.18,3.33,2.55,0.12,0.12,0.12,0.0,0.0,6.0,2.0,3.0,11.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,3.0,6.0,8.0,1.0,5.0,0.0,15.0,1.0,0.0,8.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,10.84,8.0,7.87,0.0,0.06,0.0,0.0,0.18,0.17,0.17,137.0,12.0,14.0,17.0,94.0,14.0,15.0,12.0,96.0,0.0,0.0,20438.0,5.0,5.0,1.0,6.0,30.29,1.88,1.87,1.86,1.85,31.0,11.0,9.0,51.0,1.0,2.0,1.0,34.0,7.0,1.0,0.87,0.77,0.24,0.0,1.0,0.0,50.42,42.0,41.61,0.38,0.36,0.36,1.9,1.89,1.88,50.21,3.83,3.71,3.86,3.74,50.0,20.0,18.0,88.0,4.0,3.0,1.0,57.0,10.0,3.0,1.63,1.14,1.06,2.0,0.0,2.0,87.61,70.0,70.12,0.78,0.68,0.68,3.93,3.98,3.87,18.07,17.72,305.0,302.0,0.0,0.0,0.0,0.0,0.0,0.0
8474697,2021,Mark Borowiecki,NSH,D,5on5,7,4059.0,114.0,-0.25,0.41,0.51,0.43,0.49,0.43,0.48,41.0,4.68,0.1,0.26,1.31,0.15,2.93,2.25,0.1,0.1,0.1,0.0,0.0,5.0,2.0,3.0,10.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,2.0,5.0,7.0,1.0,5.0,0.0,14.0,1.0,0.0,7.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,9.84,7.0,6.87,0.0,0.05,0.0,0.0,0.15,0.15,0.15,114.0,12.0,11.0,16.0,75.0,13.0,11.0,11.0,79.0,0.0,0.0,15548.0,5.0,5.0,1.0,5.0,25.8,1.71,1.7,1.69,1.68,28.0,8.0,9.0,45.0,1.0,2.0,1.0,28.0,7.0,1.0,0.7,0.77,0.24,0.0,1.0,0.0,44.42,36.0,35.61,0.34,0.36,0.36,1.69,1.67,1.67,33.64,2.45,2.4,2.49,2.43,31.0,16.0,12.0,59.0,3.0,3.0,1.0,39.0,6.0,2.0,1.14,0.66,0.65,2.0,0.0,1.0,58.61,47.0,47.12,0.44,0.68,0.68,2.22,2.26,2.24,10.55,10.23,226.0,232.0,0.11,0.04,5.0,3.0,4.0,1.0
8474697,2021,Mark Borowiecki,NSH,D,4on5,7,1021.0,22.0,-0.25,0.1,0.07,0.16,0.17,0.19,0.21,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,3.0,1.0,18.0,0.0,4.0,1.0,17.0,0.0,0.0,1511.0,0.0,0.0,0.0,0.0,3.77,0.15,0.15,0.15,0.15,2.0,3.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,0.04,0.0,0.0,0.18,0.18,0.18,15.17,1.25,1.19,1.25,1.19,17.0,4.0,6.0,27.0,1.0,0.0,0.0,17.0,3.0,1.0,0.48,0.37,0.41,0.0,0.0,1.0,27.0,21.0,21.0,0.31,0.0,0.0,1.56,1.56,1.48,0.26,3.25,8.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0
8474697,2021,Mark Borowiecki,NSH,D,5on4,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8477511,2021,Anthony Mantha,WSH,R,other,10,226.0,3.0,3.15,0.58,0.46,0.13,0.5,0.5,0.43,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,753.0,0.0,0.0,0.0,0.0,0.7,0.02,0.02,0.02,0.02,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.01,0.0,0.0,0.03,0.03,0.03,0.73,0.01,0.01,0.01,0.01,0.0,1.0,6.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,7.0,1.0,1.0,0.01,0.0,0.0,0.03,0.03,0.03,0.83,0.98,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
8477511,2021,Anthony Mantha,WSH,R,all,10,8323.0,170.0,6.3,0.64,0.51,0.58,0.51,0.6,0.53,71.0,15.06,2.25,1.17,3.19,0.45,6.6,5.34,2.17,2.28,2.2,3.0,1.0,16.0,3.0,4.0,23.0,6.0,2.0,2.0,0.0,3.0,0.0,6.0,6.0,14.0,17.0,2.0,4.0,0.0,7.0,3.0,3.0,9.0,5.0,5.0,0.27,0.59,1.39,0.0,0.0,2.0,23.79,19.0,19.51,3.0,0.26,0.35,0.35,2.16,2.19,2.18,170.0,39.0,15.0,21.0,95.0,30.0,18.0,34.0,88.0,0.0,0.0,28340.0,4.0,0.0,0.0,6.0,76.16,7.8,7.49,7.93,7.61,78.0,25.0,35.0,138.0,11.0,5.0,1.0,73.0,20.0,10.0,2.36,2.43,3.02,3.0,3.0,5.0,141.19,103.0,104.86,1.25,0.78,0.78,8.27,8.42,8.18,51.17,4.45,4.36,4.34,4.26,47.0,21.0,30.0,98.0,8.0,2.0,0.0,45.0,20.0,3.0,1.14,2.49,0.81,3.0,3.0,2.0,96.06,68.0,66.5,0.72,0.3,0.3,4.87,4.78,4.7,22.09,21.18,421.0,405.0,0.0,0.0,0.0,0.0,0.0,0.0
8477511,2021,Anthony Mantha,WSH,R,5on5,10,6645.0,138.0,6.3,0.58,0.56,0.54,0.53,0.53,0.56,85.0,12.65,1.75,0.93,2.77,0.38,5.55,4.61,1.67,1.77,1.69,2.0,0.0,14.0,2.0,4.0,20.0,4.0,2.0,2.0,0.0,3.0,0.0,3.0,6.0,12.0,14.0,2.0,4.0,0.0,7.0,3.0,3.0,8.0,4.0,4.0,0.22,0.45,1.08,0.0,0.0,2.0,20.79,16.0,16.51,3.0,0.2,0.35,0.35,1.6,1.63,1.62,138.0,21.0,15.0,19.0,83.0,24.0,16.0,27.0,71.0,0.0,0.0,22608.0,4.0,0.0,0.0,6.0,53.83,5.46,5.25,5.58,5.37,55.0,17.0,27.0,99.0,8.0,3.0,0.0,52.0,12.0,8.0,1.55,1.47,2.45,3.0,1.0,4.0,102.19,72.0,73.86,0.78,0.63,0.63,5.62,5.77,5.62,47.26,3.91,3.82,3.8,3.72,43.0,20.0,23.0,86.0,6.0,2.0,0.0,42.0,19.0,2.0,1.07,2.38,0.46,3.0,2.0,1.0,84.06,63.0,61.5,0.67,0.3,0.3,4.28,4.19,4.11,15.25,12.09,335.0,300.0,0.06,0.09,5.0,4.0,4.0,2.0
8477511,2021,Anthony Mantha,WSH,R,4on5,10,4.0,1.0,1.2,0.0,0.11,0.0,0.14,0.0,0.17,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,431.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,3.21,3.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0
8477511,2021,Anthony Mantha,WSH,R,5on4,10,1448.0,28.0,6.3,0.81,0.88,0.88,0.86,0.88,0.86,50.0,1.66,0.46,0.2,0.26,0.05,0.66,0.38,0.46,0.46,0.46,1.0,1.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.15,0.31,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.05,0.0,0.0,0.51,0.51,0.51,28.0,17.0,0.0,1.0,10.0,4.0,2.0,7.0,15.0,0.0,0.0,1968.0,0.0,0.0,0.0,0.0,20.88,2.28,2.18,2.28,2.18,22.0,7.0,8.0,37.0,3.0,2.0,1.0,19.0,8.0,2.0,0.75,0.96,0.57,0.0,2.0,1.0,37.0,29.0,29.0,0.45,0.15,0.15,2.57,2.57,2.47,3.17,0.52,0.52,0.52,0.52,4.0,0.0,1.0,5.0,2.0,0.0,0.0,2.0,1.0,1.0,0.06,0.11,0.35,0.0,1.0,1.0,5.0,4.0,4.0,0.04,0.0,0.0,0.57,0.57,0.57,2.28,0.3,49.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
8482109,2021,Alexis Lafreniere,NYR,L,other,13,317.0,8.0,2.66,0.88,0.71,0.64,0.41,0.56,0.39,41.0,0.71,0.09,0.05,0.12,0.01,0.35,0.38,0.09,0.09,0.09,0.0,0.0,1.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.01,0.0,0.0,0.1,0.1,0.1,8.0,2.0,0.0,2.0,4.0,1.0,1.0,1.0,5.0,0.0,1.0,1029.0,0.0,0.0,0.0,0.0,3.74,1.4,1.04,1.4,1.04,3.0,2.0,2.0,7.0,0.0,0.0,0.0,1.0,2.0,2.0,0.01,0.18,1.21,0.0,0.0,0.0,7.0,5.0,5.0,0.07,0.0,0.0,1.47,1.47,1.1,2.69,0.18,0.18,0.18,0.18,4.0,0.0,0.0,4.0,1.0,0.0,0.0,4.0,0.0,0.0,0.18,0.0,0.0,1.0,0.0,0.0,4.0,4.0,4.0,0.04,0.0,0.0,0.23,0.23,0.23,3.18,1.31,13.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0
8482109,2021,Alexis Lafreniere,NYR,L,all,13,10929.0,228.0,2.53,0.55,0.45,0.51,0.43,0.5,0.43,96.0,20.8,1.91,1.53,4.95,0.67,10.94,8.0,1.63,1.91,1.64,0.0,1.0,22.0,6.0,8.0,36.0,4.0,3.0,1.0,0.0,5.0,0.0,9.0,10.0,19.0,25.0,4.0,8.0,2.0,21.0,5.0,4.0,21.0,6.0,1.0,0.55,0.71,0.65,2.0,1.0,0.0,36.49,28.0,28.61,0.0,0.34,0.13,0.14,2.12,2.14,1.86,228.0,34.0,12.0,38.0,144.0,37.0,35.0,34.0,122.0,2.0,9.0,36546.0,8.0,6.0,3.0,5.0,98.76,11.79,9.71,11.86,9.78,94.0,41.0,42.0,177.0,6.0,5.0,0.0,103.0,17.0,15.0,2.56,2.03,7.19,3.0,1.0,2.0,179.73,135.0,137.24,1.53,1.41,1.41,11.91,12.02,10.15,99.19,9.47,9.21,9.31,9.06,93.0,42.0,37.0,172.0,8.0,10.0,2.0,96.0,31.0,8.0,3.17,3.81,2.49,2.0,3.0,3.0,171.17,135.0,134.58,1.42,1.79,1.79,9.11,8.98,8.86,26.21,31.74,495.0,661.0,0.0,0.0,0.0,0.0,0.0,0.0
8482109,2021,Alexis Lafreniere,NYR,L,5on5,13,8937.0,183.0,2.53,0.4,0.43,0.44,0.43,0.43,0.42,95.0,15.13,1.08,1.11,3.7,0.49,7.68,5.95,1.06,1.09,1.07,0.0,1.0,14.0,6.0,5.0,25.0,4.0,3.0,1.0,0.0,3.0,0.0,6.0,7.0,11.0,17.0,4.0,8.0,2.0,21.0,3.0,2.0,15.0,5.0,0.0,0.45,0.62,0.0,2.0,1.0,0.0,25.49,20.0,20.61,0.0,0.23,0.13,0.14,1.17,1.2,1.19,183.0,18.0,12.0,29.0,124.0,26.0,30.0,28.0,99.0,2.0,5.0,28637.0,8.0,6.0,3.0,5.0,67.1,5.13,5.01,5.21,5.09,60.0,32.0,32.0,124.0,4.0,3.0,0.0,73.0,14.0,5.0,2.14,1.7,1.3,3.0,1.0,0.0,126.73,92.0,94.24,0.92,0.44,0.44,5.62,5.72,5.66,88.37,7.7,7.44,7.54,7.28,81.0,40.0,36.0,157.0,6.0,10.0,2.0,87.0,28.0,6.0,2.76,3.41,1.53,1.0,3.0,2.0,156.17,121.0,120.58,1.24,1.79,1.79,7.16,7.03,6.91,14.99,19.58,362.0,478.0,0.18,0.17,1.0,4.0,1.0,3.0
8482109,2021,Alexis Lafreniere,NYR,L,4on5,13,158.0,6.0,2.79,0.03,0.06,0.25,0.15,0.33,0.19,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,1.0,4.0,0.0,2.0,0.0,4.0,0.0,1.0,1250.0,0.0,0.0,0.0,0.0,0.75,0.02,0.02,0.02,0.02,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.01,0.0,0.0,0.03,0.03,0.03,1.51,0.64,0.64,0.64,0.64,2.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.04,0.0,0.61,0.0,0.0,0.0,3.0,2.0,2.0,0.04,0.0,0.0,0.68,0.68,0.68,0.25,4.12,6.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0
8482109,2021,Alexis Lafreniere,NYR,L,5on4,13,1517.0,31.0,2.69,0.9,0.94,0.9,0.88,0.88,0.88,66.0,4.96,0.74,0.38,1.12,0.17,2.92,1.67,0.48,0.74,0.48,0.0,0.0,7.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,2.0,7.0,7.0,0.0,0.0,0.0,0.0,2.0,2.0,6.0,0.0,1.0,0.1,0.0,0.65,0.0,0.0,0.0,8.0,7.0,7.0,0.0,0.1,0.0,0.0,0.84,0.84,0.57,31.0,13.0,0.0,6.0,12.0,10.0,2.0,5.0,14.0,0.0,1.0,2301.0,0.0,0.0,0.0,0.0,25.58,5.05,3.46,5.05,3.46,28.0,7.0,8.0,43.0,2.0,2.0,0.0,27.0,0.0,8.0,0.37,0.0,4.68,0.0,0.0,2.0,43.0,35.0,35.0,0.51,0.97,0.97,4.59,4.59,3.16,3.96,0.54,0.54,0.54,0.54,4.0,1.0,0.0,5.0,1.0,0.0,0.0,4.0,0.0,1.0,0.19,0.0,0.35,0.0,0.0,1.0,5.0,5.0,5.0,0.04,0.0,0.0,0.58,0.58,0.58,4.56,0.28,76.0,10.0,0.0,0.01,0.0,1.0,0.0,1.0
8479373,2021,Jonathan Dahlen,SJS,C,other,10,393.0,6.0,4.88,0.22,0.58,0.81,0.56,0.82,0.55,30.0,0.7,0.1,0.05,0.08,0.02,0.6,0.15,0.1,0.1,0.1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.02,0.0,0.0,0.11,0.11,0.11,6.0,3.0,0.0,1.0,2.0,2.0,1.0,0.0,3.0,0.0,0.0,640.0,0.0,0.0,0.0,0.0,6.55,0.53,0.52,0.53,0.52,7.0,2.0,4.0,13.0,0.0,1.0,0.0,6.0,3.0,0.0,0.19,0.35,0.0,0.0,0.0,0.0,13.0,9.0,9.0,0.17,0.06,0.06,0.64,0.64,0.63,1.76,1.84,1.84,1.84,1.84,2.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.84,0.0,0.0,2.0,3.0,2.0,2.0,0.01,0.0,0.0,1.84,1.84,1.84,2.03,1.46,15.0,12.0,0.0,0.08,0.0,1.0,0.0,1.0
8479373,2021,Jonathan Dahlen,SJS,C,all,10,8884.0,224.0,7.82,0.59,0.45,0.59,0.45,0.6,0.45,71.0,22.83,3.75,1.88,4.47,0.76,11.76,7.38,3.58,3.84,3.68,1.0,1.0,23.0,7.0,5.0,35.0,7.0,5.0,1.0,2.0,2.0,0.0,10.0,12.0,18.0,25.0,0.0,0.0,0.0,2.0,1.0,5.0,13.0,12.0,5.0,0.44,1.53,1.78,1.0,2.0,2.0,35.65,30.0,30.65,2.0,0.44,0.01,1.34,2.84,2.92,2.87,224.0,41.0,17.0,46.0,120.0,38.0,23.0,26.0,137.0,0.0,0.0,27416.0,0.0,2.0,1.0,5.0,103.38,10.16,9.62,10.37,9.81,105.0,36.0,46.0,187.0,11.0,14.0,3.0,98.0,33.0,10.0,2.62,4.16,3.38,4.0,3.0,4.0,188.36,141.0,142.06,1.88,2.56,2.96,9.08,9.17,8.87,67.68,7.1,7.0,7.19,7.09,67.0,26.0,36.0,129.0,6.0,2.0,1.0,68.0,18.0,7.0,1.82,2.2,3.08,1.0,1.0,4.0,129.72,93.0,93.9,0.89,0.36,0.36,7.63,7.72,7.63,16.2,19.8,347.0,423.0,0.0,0.0,0.0,0.0,0.0,0.0
8479373,2021,Jonathan Dahlen,SJS,C,5on5,10,7121.0,189.0,7.82,0.57,0.43,0.49,0.46,0.5,0.44,81.0,15.02,2.77,1.27,2.9,0.49,6.61,4.96,2.71,2.87,2.8,1.0,1.0,14.0,5.0,3.0,22.0,6.0,4.0,0.0,2.0,1.0,0.0,6.0,8.0,10.0,15.0,0.0,0.0,0.0,2.0,1.0,3.0,6.0,9.0,4.0,0.28,1.12,1.37,0.0,2.0,2.0,22.65,19.0,19.65,2.0,0.28,0.0,0.94,2.11,2.19,2.18,189.0,22.0,16.0,44.0,107.0,24.0,21.0,24.0,120.0,0.0,0.0,22212.0,0.0,2.0,1.0,5.0,59.9,6.19,5.96,6.39,6.15,59.0,21.0,32.0,112.0,9.0,7.0,3.0,53.0,20.0,7.0,1.39,2.47,2.33,3.0,3.0,3.0,113.36,80.0,81.06,0.87,1.84,2.24,4.82,4.91,4.84,58.43,4.72,4.62,4.8,4.71,57.0,24.0,35.0,116.0,3.0,2.0,1.0,60.0,16.0,5.0,1.64,1.84,1.25,1.0,0.0,2.0,116.72,81.0,81.9,0.78,0.36,0.36,5.14,5.23,5.15,10.24,13.75,270.0,323.0,0.22,0.17,4.0,5.0,4.0,3.0
8479373,2021,Jonathan Dahlen,SJS,C,4on5,10,9.0,1.0,-0.03,0.0,0.73,0.0,0.13,0.0,0.2,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,407.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.01,0.0,0.0,0.02,0.02,0.02,0.09,0.03,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
